Date,Author,Content,URL,Rating,Language
2024-06-23,mldiaz28,"Definitely one of the best Steakhouse in BA, Their wine list is really awesome, they have some the best wines available in Argentina, Prices are expensive but still cheaper than in the US....Try their",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r956402739-Don_Julio-Buenos_Aires_Capital_Federal_District.html,5,en
2024-06-16,Guille B,"Being #1 isn’t easy, everyone is out to get you. Don julio is the best parrilla in Buenos Aires and among the best in the world. You can argue you will get similar quality elsewhere but this is the best meat and the best representation of what Argentina parrilla is supposed to be. Everyday with consistency. Well worth the star and big proud for Argentina",https://www.tripadvisor.com/ShowUserReviews-g312741-d1066728-r955407692-Don_Julio-Buenos_Aires_Capital_Federal_District.html,5,en
2024-05-13,Naomi M,"We had already eaten in this restaurant and this was a repeat visit.  To begin with it is well worth a Michelin star.  The restaurant is beautiful, whether one eats by the fireplace or al fresco under kiwi trees.  The food is amazing, super well presented (perfect for instagram) and just utterly delicious.  We had the trout menu and loved it all.  Most of all the dessert, a crème brulée with cardamon over kiwis (don't miss it, it is truly incredible).  The service is kind and attentive.  We can't wait to eat there again.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r950711812-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2022-11-13,Lois131313,Restaurant about 15 mins out of Chiavenna on your way to Switzerland. Very nice decor and the views from the room are on the nature all around. Very nice styling and decorations with a large fire at one end with a warm feel but modern. The food was simply excellent and the presentation was amazing. One of the main positive points was that at the same table we could have 2 different gourmet menus. This is very unusual and a huge plus for this restaurant. The food was really excellent - I had the Autumn menu and my husband the gourmet menù. The food was innovative in putting together so many tastes and cooking styles. Presentation was inspired and works of art. Really not sure we have eaten better with an exception of  a 3 star Michelin. The service was friendly and professional and all the delicious food we ate was described with passion. Great wine as well. We had special requirements which were fully managed. Excellent restaurant on all aspects - we will definitely return.,https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r868301163-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2022-04-24,marlanacarnett,"I used to love this place for the trout. This time we were so disappointed for Saturday lunch. A tiny trout, over 3 days old, over-salted, served with 5 grams of salad and a rancid Hollandaise....for 25 Euros. Nice tableware. Wine and the coffee was good. Spent 114 Euros and left feeling hungry.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r835889460-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,2,en
2020-02-10,Mainox,"This is what I believe is the second best restaurant of the Chiavenna area. Passerini Restaurant being the very best, by far!  The ‘specialty’ of Lanterna Verde is Trout, but it has a relatively good menu. Bread is home made and good and the dishes are of good quality. Not sublime.   The ambience is quite nice.  The please is just off the main road that leads to St. Moritz, just before Customs/the Boarder b/w Italy & Switzerland.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r744139895-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,4,en
2019-12-20,GAPJR,We expected more. The ambiance is great. Service is pretty good. Only complaint on service was the 30 min wait for dessert. The food fell short of expectations for a one star. We had the fish pre fix menu and meat pre fix menu. It was all fine just not off the charts. ,https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r733875908-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,3,en
2019-02-16,AryoUbud,"Our friend from Italy recommended this restaurant. It was evening time and we use google map to find this place on the way to St Moritz from Varenna Italy.  I have my skeptic feeling about this place until I walked in and I found myself wrong with my feelings.  It is a beautiful restaurant and the staffs are nice and polite to ask us which table we want to sit because we have no reservation. I think a few table are reserved already but we are the first guests for dinner.  The menu card is writing in Italy language. We are lucky because our friend translated it in English and German.  There was a small food served from their kitchen while we wait our order.  It was a delicious food with Kaviar.   Our ordered are Main course:  -Spaghetti Felicetti cacio e pepe, bottarga e romanesco €18  -Gnocchi di calvofiore e di barbabietola, trots, crema acida, cipollina €20  -Tradizionali pizzoccheri di grano saraceno con patate e verza €14  Dessert: -3 Sorbetti alla frutta di stagione €11  -Mandarine, Mandorle, Caramello €11  -Tortino caldo di cioccolato Grands Crus Valrhona con alchechengi e salsa vaniglia €11  All food are delicious and beautiful in presentation.   Thank you for wonderful dinner and services.  I will recommend to my families and our friends.   ",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r652819475-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,4,en
2019-02-14,Fabio B,"Lanterna Verde ( litterally Green Lantern ) is one of those restaurant that noboby crossing that aera of Nord Lombardy should miss. Particularly for those reaching Engadina Valley and St Moritz from the Italian border is a must to stop there for lunch or dinner. Lanterna Verde has one Michelin star sice one decade and I have never taste a wrong plate in so many visits I did. There are a couple of set menu , one based on the tradition the other with some innovation . the quality of the ingrediences is at the top and Nord valley Italy plates are the main receipts. The family running the restaurant by tradition they farm troutes in the cold waters coming from aroud and for those who wish to try this preciouse fresh water fish it a immense pleasure. The presentation of all plates is impeccable and the taste even more. Esquisit appetizer , classis rise and past and main course of great interest where game or particular cuts are always available top breake the monotony of red meet .Very seldom my appetite and taste is challenged to such satisfaction. When choosing wine you will be surprised by the number of labels available , better ask to the boss somelier who will advice you best with some few bottle production lebels impossible to find elsewhere. Most of top wines are there but trust me try some small producers reccomended by them. Price for 2 with good wine included is less than what you can spent in St Moritz for one person in an average place with non entusiastic food . This place deserve to be visited to the extend that even in vacation in Engadina it merit to be choosen for a night.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r652386552-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2018-07-09,Ton Grollé,Near the Swiss the chef Toni Tonola and Family have A superb friendly and warm restaurant. The fresh throut comes from the bassins behind the restaurant. This one star Michelin star restaurant is more than that. In my opinion it’s A three star Vaut le voyage! His father started this restaurant in the sixties and  now the third generation is already  active! Highly recommended and prices are very friendly!!!,https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r594600235-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2018-01-01,Inese P,"Place is opened since 1982 and is run by the family. All items tasted were excellent! Dishes are a combination of Italian recepiets with surprising taste combinations and modern touch. The wine list is long, excellent quality and has specific focus on local and special/boutique producers. The place has Michelin signe of 2007. Recommended! ",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r550776615-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2017-08-05,Staunender,In the middle of the Bregaglia valley this unpretentious one star restaurant offers a variety of local dishes in an enjoyable environment. Spending an afternoon under the kiwi trees is relaxing and unforgettable. ,https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r508982823-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,4,en
2017-05-09,DLGersh,"Had a delicious fixed-price, seasonal lunch here. Worth visiting for the surroundings alone.  While the food was very, very good, expected a bit more finesse given the Michelin star.  Still very enjoyable.  Impeccable and friendly service.  Family run.   Definitely worth the beautiful drive to get there.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r483054077-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,4,en
2016-10-14,fli_va,"I've been here about 4 times in the last year and the food is always impeccable and delicious. The right balance of ""fancy"" and simple, great flavors.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r427867375-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2016-09-13,TheGlobalIndian,"We dinned at this beautiful restaurant based on recommendation given by my hotel at Lake Como. We drove an hour to reach this well located restaurant, and were served by Joanna. The food we tried here was awesome, and the staff was friendly only until the time we got our bill.  This restaurant is frequented by locals, and they don't have many tourists as guests, which is a good thing as you get authentic food, but on the other side they took tourist for a ride with their bill.  The prices in the menu were different from what they charged us in the bill. Example Pizzoccheri was priced at €14 in menu but was charged at €20 in the bill and Rissoto was priced at €18 in the menu but was charged to us at €24.   We asked what was their soup of the day, and we were told it was Mushroom soup, though a very beautiful soup, since the prices were not in the Menu for the soup, we assumed it would be priced similar to other appetizers in the menu. We were shocked to see €30 for a soup in the invoice.  I would say the food was very good. Given that its a very nice restaurant, good food, we won't have minded paying the prices they charged, but to be fair you cannot charge more than what you put out in your Menu card.   I did try asking Joanna about the Soup, and she said its because the mushrooms are high quality and hence the cost. For other items I didn't realise till the time I returned home and compared the prices in the bill with the prices on the menu published online on their website.  It was really shocking for us to see a restaurant with such great reputation would act so low.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r418318198-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,3,en
2016-07-15,Elephant 89,"This is a really great place to go for lunch. The atmosphere is very pleasant, with music and a nice interior as well as a very nice terrace outside. The service is incredibly kind and helpful, always eager for advice and always wanting to talk to you. The food is wonderful. The trout is the specialty and all the other food is perfect too. In my opinion it deserves at least 2 Michelin stars!",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r392906378-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2015-09-19,fatty2004,"This is my 4 times eating at Lanterna Verde during the past 4 years. It has been always my favourite Italien restaurant for lunch because of the excellent food and service. In this recent visit we went there for diner instead and I was really disappointed.  Don't know if that has to do because there were only 3 tables for the whole evening. The nice elegant dining room was closed. We were all being sitted at the other side of a very un-cosy room with old fashion green colour wall paper and many old collection radios; with the radio on through out the whole diner. The lighing was really unsupportable.The chair was so uncomfortable, very hard without any cushion. The whole dining atomsphere were all ruined. We both have the Goutmet & Gourmand menu but the food was not as the past standard. I guess they do more affort for lunch because of people from Switzerland or businese people coming for lunch. Diner is more for the local families who live near by.  Will give another try again next time but certainly only for lunch only.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r311803956-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,3,en
2015-08-12,85Emma_Plant,"Everytime I visit Northern Italy or Switzerland I have to eat at least once at Lanterna Verde. The food is just... magic. The main room is quite big and every guest has a comfortable and big table, away from the rest of the clients - finally a place that offers some privacy! Everything in that restaurant exudes tranquillity, elegance and coziness. Try the menu for each season!",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r298320280-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2015-07-09,deus_lo_vult,"I should say upfront that my opinion is influenced having eaten at Schloss Schauenstein the next day which plays in a totally different league. In my opinion, Lanterna Verde deserves its one star. Solid showing in terms of presentation and flavours, friendly service and nice atmosphere. Next time, I'd probably not go for the gourmet menu, as it seemed to me the focus there is to impress with the expensive ingredients. There seems to be only a menu in Italian, but there was one waitress who spoke English and German.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r287357136-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,4,en
2014-12-30,Ezrail,"This is what Italy is famous for. From the moment you enter the restaurant (actually, even before, when you make a reservation), you're welcomed so warmly it immediately puts you in a perfect mood. The ambiance is warm and peaceful, the setting very comfortable, and there is plenty of space around your table not to feel crammed. A fireplace crackling is just the perfect touch. Large tables, wonderful white linens, elegant plates, cutlery and glasses, but yet simple enough to still make you feel at home and comfortable. The food is so carefully prepared, with fresh and beautiful ingredients, it blows you away. No half measures, the flavors are wonderful. Among other delights, we tasted some of the most outstanding pizzoccheri ever. Both authentic and refined, perfectly balanced. The cuisine in general is very refined, but without losing sight of the authentic flavors it is inspired by. From the perfect home-made fresh bread (absolutely wonderful), all the way through some of the most amazing sorbets, the food is just impeccable. The wine list is a treasure trove. They have an amazing selection of beautiful Italian wines (and a few French gems), but the prices are so competitive and honest you almost feel guilty. I have rarely seen such a good selection of Barolos and Barbarescos, of the perfect vintages and by the best producers, at such honest prices. A true gem. By the way, they do have the wines that appear on the list: I ordered one of my favorite Barbarescos, and there it came, at perfect cellar temperature, and so well kept the label was perfectly clean. Magnificent Riedel decanter, more than perfect Riedel glasses, impeccable service. About the service, it could not be better. Attentive and very friendly, but discrete and never overwhelming. The rhythm was perfect, with dishes served gracefully and timely. If only they got rid of the background music, gentle but not suitable for the perfect atmosphere, they would hit a home run. Not to be missed, and by the way, if you're on your way to Switzerland, your last chance for a truly wonderful meal before entering the ""land of sad food"".",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r246547132-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2014-02-24,Maria O,"Went there for lunch on our way to St Moritz. We called to see if they would wait for us, as it was quite late and were kindly directed by the chef himself to the restaurant. The food was excellent! We both had ravioli ripieni di lenticchie, my husband had pernice and I had the carciofo con uovo e tartufo nero. For dessert we had creme brûlée con panettone and fondente di cioccolato - delicious! The service was very attentive - fantastic! They made us feel at home. We found it very fairly priced, especially for a Michelin starred restaurant and located so close to the very expensive Engadin. The interior is very traditional, but it blends appropriately with the region. We would recommend this restaurant.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r195236855-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2013-07-04,Chrella,"We've had lunch many times here  and although It's not the cheapest restaurant  in Valtellina  it is one of the best, the service is efficient and the food wonderful. We started off with a glass of prosecco then had the Goose foie gras with dried figs, onion marmalade and brioche bread which was served with a glass of sauternes, followed that with the local speciality ""Pizzoccheri"" which is buckwheat noodles with cabbage, potatoes and sage butter and stuffed Quail, flavoured with ginger  served with roast sweet peppers and potatoes and finished off with Lime Creme brulèe with peaches and Dark Chocolate Terrine with cherries and mint jelly.  Every plate was better than the first and we had a wonderful lunch.  Total €144.50 including wine water and coffee",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r166280729-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,4,en
2012-11-11,maidavale79,"Local traditional dishes presented in a stylish elegant yet relaxed setting. I had the trout tasting for a starter, followed by the best pizzoccheri I've ever had in my life (better than my father's), then I had the veal cooked in wine which I could cut without using my knife and melted in my mouth. For dessert I had the bavarese with cinnamon, quince, muesli, marron glace and cream of chestnuts> everything was simply delicious. I loved the deco of the room, high ceilings and walls decorations.  As we were a group of 14 our menu was chosen earlier (with 2 choices of first course, 2 choices for the second course and a choice of 3 desserts). It cost 53 euro per person, in my opinion very good value for the quality we received.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r145159091-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2012-09-28,Morgan1925,"A restaurant worthy of a Michelin star, one of the best restaurant where I've eaten in my life. The Food is excellent and offered at an affordable price. Warm welcome of the owners, really kinds and attentive service and cozy. During summer time there is a beautiful terrace overlooking the waterfalls and mountains.  Highly recommended!",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r141499658-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2011-09-15,paul j,"difficult to find by worth all the effort.Situated close to the Swiss border on the way to St Moritz in a wonderful rural location with splendid view.The food is very good,for sure worth the Michelin   star. General atmosfere very relaxed,elegant but not  opresive.Perfect culinary experience.",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r118181933-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2008-01-07,Gilberto P,"1 Star Michelin: peaceful atmosphere, excellent quality and presentation of food. You can't go wrong here for a special occasion!",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r15435665-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,4,en
2024-09-20,CONSOLE067,"One of the best starred restaurants in Italy. We returned years later. Then at the helm of the kitchen was the uncle never forgotten, today instead the nephew but the result at the table remained excellent. Class, dedication, technique, elegance are the main ingredients of this starred cuisine, also convenient in value for money, which is rare nowadays. In the dining room, the chef's parents welcome guests and wisely dictate the timing of the service. We chose the four-course Valchiavenna menu (€ 75.00). Very interesting and fun the possibility to compose your own a la carte route by choosing individual courses from the different tasting menus. After the entrée, a delicious potato cream with trout eggs, olive cream, capers and fennel, we started the tasting path with the valley cold cuts with porcini mushroom in oil and dairy butter: bresaola, bacon, coppa and salami, all of excellent choice and quality. As a first course, the famous tajadin dulz de Villa, a kind of maltagliati or rags made from chestnut flour and white flour with cheese and chamomile aroma, well cooked and very tasty. Extraordinary is the second or veal shank cooked in hay brought to the table with the saucepan and of which we are explained the preparation that includes in the final moment even a very short flame with fire to give the dish that incredibly delicate and pleasant touch of smoked. As an accompaniment to the main course, the characteristic rustiment, a kind of pie made with polenta, potatoes, green beans and leek with incredible potato chip spaghetti on top. Well-kept, as indeed all the courses, the dessert: cherries, dark chocolate and fennel sorbet, basically a dark chocolate humus with fresh cherries underneath and ice cream-based cherry balls on top. Generous portions. The wine list is impressive, deep and with honest mark-ups. The arduous choice fell on a refined and structured Inferno della Valtellina Superiore ""La Cruus"" docg of 2018 14.5% of Mamete Prevostini, a pure Nebbiolo (€ 45.00). Pastries offered: cherry macarons, ugly but good with hazelnut and liquorice and mou candy. Haute cuisine experience and rewarding for a final bill of only € 209.00 (the two four-course Valchiavenna menus, wine, covered € 5.00 and water € 4.00).",https://www.tripadvisor.com/ShowUserReviews-g3346498-d907762-r970565909-Lanterna_Verde-Villa_di_Chiavenna_Province_of_Sondrio_Lombardy.html,5,en
2024-06-04,sfoeuroflyer,Hands down the finest food I have ever had in many trips to Japan.  Exquisite in all dimensions.  Simply the most gracious gentile service one could imagine.  Chef Matsuo is a genius able to adhere to the grand traditions of kai-seki while at the same time adding small wrinkles and surprises.  He has three Michelin stars and Kashiwaya delivers on that promise of excellence.,https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r953760993-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2024-04-16,Jack,"Picture a residential neighborhood where you would probably not start a restaurant; then picture a street in that neighborhood where you would be quite unlikely to start a restaurant. That is however precisely where this three-star restaurant is located. The philosophy behind it all, just as the fully zen private dining rooms with tatami mats - I assume - is the full and undivided focus should be on the dinner. And: it delivered. The food is season bound and, at times, surprising. While some of the dishes we had were ‘just’ great Japanese food, two of the twelve dishes we had were truly magnificent.   With respect to the  sake and wine pairing we had; the sake was lovely (as a non-sake expert) and we enjoyed the wine (although other Michelin star restaurants may certainly have better wines).",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r946927058-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2023-01-18,AG Dill,We had a wonderful lunch at Kashiwaya.  The service was exceptional from the moment we walked through the door.  We were led to a private room where we were served dish after dish of beautiful and delicious plates in perfect tune with the terroir of the Osaka region.    The menu follows traditional Kaiseki format and our servers kindly explained the significance of the different components in each dish as it relates to the current season.  We made our reservation on the MyConcierge website (my first time doing this) and everything went very smoothly.  We have eaten at several 3 star Kaiseki restaurants and this ranks highly among them.  Definitely worth the detour!!!,https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r875605569-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2019-09-22,O Tter,"I have developed the theory that very good restaurants are frequently divisive. There will be many diners that love a good restaurant and leave glowing reviews. Others will simply not like the concept and, having potentially paid a very great deal of money for an experience that did not hit the spot, will leave poor reviews. Looking at a couple of recent reviews for Kashiwaya, it seems that this is the case here.  For my part, this is one of the best restaurants that I have eaten in. As my son said, it would almost be worth the journey from London to Osaka simply to visit this restaurant. It is expensive but, equally, you get what you pay for.  As far as I could see, the restaurant comprises a collection of private dining rooms and we were shown to a delightful space upstairs. Decoration is traditional Japanese with cloth covered walls and a tatami mat floor. The table was close to the floor but was placed over a pit (for want of a better expression ) into which your legs went, so that you could sit very comfortably on the floor.  The service is superb with an amazing sense of ceremony. Each time we were visited, typically by two or three of the staff, the door was slid open and they bowed outside before making their way to the table to serve us. Two of the staff members spoke a fair to good level of English and were perfectly well able to explain the various different courses and sake.  The food is exceptional and fully deserving of three Michelin stars. Inevitably I enjoyed some course more than others but all were good. I especially like the 'moon' theme than ran through the dinner and inspired many of the courses.",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r711835114-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2019-05-22,Natakrit N.,"I went to this restaurant after another 3 stars restaurant Hajime, which I was very happy with. So I expected some surprising tastes and textures but it was a disappointment.  The food didn't worth a detour nor flying to dine here. The food tasted just like it looked. I mean raw fish tastes like raw fish but I expected them to do something with the ingredients and turned out to be something unexpected in terms  of flavors and textures. They tried to serve the best seasonal ingredients using Japanese cooking. No offense but you can imagine authentic Japanese cooking, which tend not to add much flavor to ingredients resulting in very mild flavor food, which I could have it elsewhere in Kyoto. I expected more than this from 3 stars Michelin and I know what kind restaurants to look for now. I love to be excited and surprised.   So if you want an above average authentic Japanese restaurant, this restaurant maybe for you but if you  are looking for something surprising, it's not for you. The decorations were like small old Japanese room and 2 small tables, which could only fit 2 persons and it was a little bit uncomfortable for me but I like how it's a private room. Also it's about 4,200 yen taxi drive from Namba.  The dish I enjoyed the most was in the attachments. It's called Mizumono - Fruit balls with honey jelly. It was a very fun dish with different flavors of peeled fruit balls.",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r675650495-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,3,en
2018-10-17,JFenton1,"Of all the Michelin Star restaurants in Tokyo, Kyoto and Osaka, this was the restaurant we were most excited about. I’m really bummed to have to write this review... On paper, 3 Michelin Stars, Relais Chateaux, $400 per person... It sounded like the meal of a lifetime, right? NOT. The restaurant has many rooms, most of which are tatami floor seating style. We were led to what looked like an interrogation room with a table large enough for 10 people, 2 Western chairs, no artwork on the walls and dated decor. Not even old charm Japanese, just old and frankly creepy. No music and the incessant sliding door opening and closing with a rusted metallic sound... We were totally creeped out. We had to start playing a little background music from our phones to get a some kind of atmosphere. Rude of us? Maybe, but I swear, the room had this awful fluorescent lighting, not at all the “cocoon feel” I had read about in the reviews.  THE FOOD: just plain boring. No flavors, nothing exciting at all. Is the Chef so well known that he keeps getting the ratings he received 20 years ago?  The sake/wine tasting at $90 per person consisted of $12 bottles anyone could find at the corner supermarket. Not good at all.  Service was lovely. Therefore my giving the place 2 stars.   We walked out of there, thanked everyone politely and burst into laughter once in the taxi. Never have I spent $900 on a meal for 2 that was so below average. Not to mention the restaurant is a 45 minute drive from the center of Osaka.   SO DISAPPOINTING. ",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r625916261-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,2,en
2018-08-17,Martin L,"With the presentation and preparation techniques used it's easy to understand why they were awarded Michelin stars, staff are wonderful, restaurant is lovely, very enjoyable",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r607288411-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2018-05-23,mike g,"in other words, this will be one of the most memorable meals you will ever eat. why? let me count the ways:  (1) the peaceful setting in a traditional tatami mat room (with a seat and room for legs below the just-above-floor-level table, for the less flexible or more long-legged among us) in a traditional house incongruously next to a freeway in an otherwise quiet mid-north osaka neighbourhood.  (2) the gracious and welcoming greeting on arrival - and, depending on how busy they are, possibly even from grand chef hideaki matsuo and/or his wife proprietress katsuko matsuo.  (3) the unobtrusive, professional yet empathetic service throughout the time at kashiwaya - in our case, for all four hours of our visit.  (4) and, of course, that ""harmonious culinary meditation"" befitting of a restaurant with those coveted three michelin stars...all 12 courses so beautifully designed for the eye, so carefully prepared for the fragrance and flavour and texture.   we were fortunate enough to have visits from the head chef and proprietress during our meal. they kindly explained the back stories involved in choosing the food items and combinations, the preparation and presentation - and the relationship with topics ranging from historical  traditions to the season and even the day's weather.  in the TripAdvisor article i wrote following a visit a year ago i explained more about the back stories and a little bit about the head chef's relationship with food when he's not at the restaurant, so i won't repeat those details here (like his favourite food, and what he does if he's invited out for a meal which wasn't as good as it might have been).   in the attached photo montages of our lunch, i've included the menu we enjoyed - ""Aotsuyu - rain dropping among leaves"" and indeed it was lightly raining that day.   this was only my second three-michelin-star restaurant experience (the other was in paris). but it certainly was an experience to savour, in all senses of the word.",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r582321080-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2018-04-22,Catywli,"We were late for dinner for almost an hour due to terrible traffic jam. I called the restaurant first and luckily they did not cancel our booking. We were well received when arrived and led to a big room. I was surprised as there was only two of us. We were served by 2 waitresses and one of them explained the ingredients of every dish. It was so peaceful in the room and we could not hear any noise outside. The course we chosen was named “Spring morning”. The food was nicely placed on utensils which became pieces of beautiful artwork.  I must mention the  wine pairing. It was a surprise that red wine was also on the list yet a terrific match with Japanese food. My only comment is that if I were a vegetarian, the food was unbeatable. So, if some meat could be added in the course, that would be perfect.",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r574908703-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,4,en
2018-04-03,Dag I,"Three star restaurants in Japan are always surprising. Either they are chock full of molecular experiments and nordic inspiration (from Noma), or they are very close to something like the traditional Keiseki. This is clearly in the latter category. Al guest are given private rooms, and all are served a set menu consisting of 12-14 courses. A drinking pairing consisting mostly of top notch sake is highly recommended. Tables are traditional in the low style, but there is room for legs underneath, so have no fear of sitting straight on the floor. The food is served at a calm pace, brought by three waiters in traditional dresses. Food is traditional, praising the spring and cherry blossoming when we were there, but with some interesting twists. The whole seance takes almost three hours, but gee how fast time passes. At 90000 + yen for two persons, it is not exactly cheap, but this is not the place to visit if you are on a tight budget. However, if you are interested in how fascinating traditional japanese food can be, this is really a place to book.",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r570927266-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2018-03-29,Sonophobia,"This restaurant offered a breath-taking example of perfect service:  I had left my iPhone next to my seat (didn't want to disturb the elegance of the table), and I only discovered this after I had returned to my hotel in Kyoto.  A phone call confirmed that the phone had been found, and next thing I knew, the proprietress, Mrs. Matsuo, was on her way by train from Osaka to Kyoto to deliver the phone to my hotel.  I did not even have a chance to thank her when she arrived around midnight, bearing also a gift of chirimenjako from the restaurant, as she left immediately to take the train back.  I may forget my phone again, but I will never forget this amazing service.  The food was of course excellent, but I would like to point out the unusual offer of a matching menu of various sake and two wines.  Every one of these choices was a delight, and the opportunity to sample such a diversity of sake should not be passed up.  The restaurant also stands out among its peers for the excellent English of the translated menus that accompanied the food as well as the drinks.",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r569525521-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
2017-12-27,Michael K,"Kashiwaya is a 3 Michelin Star restaurants tucked away in the north side of Osaka. A little bit of a hassle getting there, but worth the trip.   The service and experience was definitely a 5 Star experience but the taste of some of the dishes didn’t completely suit our taste. The winter seasonal lunch menu came with 10 courses, all of which were beautiful plated with a brief description/explanation of the dish and its influences.   Though the taste wasn’t perfect for us, could very well be for others with a more refined palate. The service, experience, plating, and overall ambiance is well worth the visit, and enough to bump from 4 to 5 stars ",https://www.tripadvisor.com/ShowUserReviews-g1023474-d9621651-r549549705-Kashiwaya-Suita_Osaka_Prefecture_Kinki.html,5,en
