review_index,sentence_index,sentence,original_review,sample_index,index,char_count,Date,Author,URL,Rating,Language,Ensembled Sentiment
67,67.1,"Atmospheric, edge-of-kitchen tables reveal, close up, the passion of the engaging maestro Bruno.","Atmospheric, edge-of-kitchen tables reveal, close up, the passion of the engaging maestro Bruno. The quality of ingredients and cooking are worthy of 3 stars, justifying the high prices (all-but-raw lobster in a disarmingly expansively flavoured ocean of greenery being the star of the evening). And yet here we find none of the preciousness required of higher instellation: just a friendly understated sophistication of honesty. And (surprising though it may seem by reference to the carte) generosity. One to-be-shared portion of an exquisite foie gras with cocoa nibs over a sliver of eel having been ordered, we were served three slightly smaller portions for the price of one - all with an engaging smile.  Not for every day, but for a splurge, we’ll be back!",67,639,614,2020-02-08,William F,https://www.tripadvisor.com/ShowUserReviews-g187147-d5594192-r743752804-Restaurant_Table-Paris_Ile_de_France.html,5,en,Positive (0.9992)
67,67.2,"The quality of ingredients and cooking are worthy of 3 stars, justifying the high prices (all-but-raw lobster in a disarmingly expansively flavoured ocean of greenery being the star of the evening).","Atmospheric, edge-of-kitchen tables reveal, close up, the passion of the engaging maestro Bruno. The quality of ingredients and cooking are worthy of 3 stars, justifying the high prices (all-but-raw lobster in a disarmingly expansively flavoured ocean of greenery being the star of the evening). And yet here we find none of the preciousness required of higher instellation: just a friendly understated sophistication of honesty. And (surprising though it may seem by reference to the carte) generosity. One to-be-shared portion of an exquisite foie gras with cocoa nibs over a sliver of eel having been ordered, we were served three slightly smaller portions for the price of one - all with an engaging smile.  Not for every day, but for a splurge, we’ll be back!",67,639,614,2020-02-08,William F,https://www.tripadvisor.com/ShowUserReviews-g187147-d5594192-r743752804-Restaurant_Table-Paris_Ile_de_France.html,5,en,Positive (0.9993)
67,67.3,And yet here we find none of the preciousness required of higher instellation: just a friendly understated sophistication of honesty.,"Atmospheric, edge-of-kitchen tables reveal, close up, the passion of the engaging maestro Bruno. The quality of ingredients and cooking are worthy of 3 stars, justifying the high prices (all-but-raw lobster in a disarmingly expansively flavoured ocean of greenery being the star of the evening). And yet here we find none of the preciousness required of higher instellation: just a friendly understated sophistication of honesty. And (surprising though it may seem by reference to the carte) generosity. One to-be-shared portion of an exquisite foie gras with cocoa nibs over a sliver of eel having been ordered, we were served three slightly smaller portions for the price of one - all with an engaging smile.  Not for every day, but for a splurge, we’ll be back!",67,639,614,2020-02-08,William F,https://www.tripadvisor.com/ShowUserReviews-g187147-d5594192-r743752804-Restaurant_Table-Paris_Ile_de_France.html,5,en,Negative (0.5378)
67,67.4,And (surprising though it may seem by reference to the carte) generosity.,"Atmospheric, edge-of-kitchen tables reveal, close up, the passion of the engaging maestro Bruno. The quality of ingredients and cooking are worthy of 3 stars, justifying the high prices (all-but-raw lobster in a disarmingly expansively flavoured ocean of greenery being the star of the evening). And yet here we find none of the preciousness required of higher instellation: just a friendly understated sophistication of honesty. And (surprising though it may seem by reference to the carte) generosity. One to-be-shared portion of an exquisite foie gras with cocoa nibs over a sliver of eel having been ordered, we were served three slightly smaller portions for the price of one - all with an engaging smile.  Not for every day, but for a splurge, we’ll be back!",67,639,614,2020-02-08,William F,https://www.tripadvisor.com/ShowUserReviews-g187147-d5594192-r743752804-Restaurant_Table-Paris_Ile_de_France.html,5,en,Positive (0.9972)
67,67.5,"One to-be-shared portion of an exquisite foie gras with cocoa nibs over a sliver of eel having been ordered, we were served three slightly smaller portions for the price of one - all with an engaging smile.","Atmospheric, edge-of-kitchen tables reveal, close up, the passion of the engaging maestro Bruno. The quality of ingredients and cooking are worthy of 3 stars, justifying the high prices (all-but-raw lobster in a disarmingly expansively flavoured ocean of greenery being the star of the evening). And yet here we find none of the preciousness required of higher instellation: just a friendly understated sophistication of honesty. And (surprising though it may seem by reference to the carte) generosity. One to-be-shared portion of an exquisite foie gras with cocoa nibs over a sliver of eel having been ordered, we were served three slightly smaller portions for the price of one - all with an engaging smile.  Not for every day, but for a splurge, we’ll be back!",67,639,614,2020-02-08,William F,https://www.tripadvisor.com/ShowUserReviews-g187147-d5594192-r743752804-Restaurant_Table-Paris_Ile_de_France.html,5,en,Positive (0.9983)
67,67.6,"Not for every day, but for a splurge, we’ll be back!","Atmospheric, edge-of-kitchen tables reveal, close up, the passion of the engaging maestro Bruno. The quality of ingredients and cooking are worthy of 3 stars, justifying the high prices (all-but-raw lobster in a disarmingly expansively flavoured ocean of greenery being the star of the evening). And yet here we find none of the preciousness required of higher instellation: just a friendly understated sophistication of honesty. And (surprising though it may seem by reference to the carte) generosity. One to-be-shared portion of an exquisite foie gras with cocoa nibs over a sliver of eel having been ordered, we were served three slightly smaller portions for the price of one - all with an engaging smile.  Not for every day, but for a splurge, we’ll be back!",67,639,614,2020-02-08,William F,https://www.tripadvisor.com/ShowUserReviews-g187147-d5594192-r743752804-Restaurant_Table-Paris_Ile_de_France.html,5,en,Positive (0.9973)
68,68.1,We went on a Sunday evening and we were the only guests when we arrived.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Negative (0.5013)
68,68.2,The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.998)
68,68.3,We had to transfer inside when it started to drizzle.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Negative (0.9962)
68,68.4,"If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.","We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.9982)
68,68.5,Perfect for quiet dinners!,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.9994)
68,68.6,The food selection was very good.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.9993)
68,68.7,I enjoyed the Kabeljauw.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.9993)
68,68.8,The homemade dessert was a nice touch- given by the chef to us.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.9992)
68,68.9,:)  I wish I'd have another chance to visit this place again soon- and stay longer.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.5043)
68,68.1,Just chill and savor the good vibe of the place.,"We went on a Sunday evening and we were the only guests when we arrived.  The tables outside offered a view of a big grassy area surrounded by houses and a tree lined drive way.    We had to transfer inside when it started to drizzle.  If the tables outside were very casual, the tables inside had starched white linen and napkins and very cozy ambiance.  Perfect for quiet dinners!  The food selection was very good.  I enjoyed the Kabeljauw.  The homemade dessert was a nice touch- given by the chef to us. :)  I wish I'd have another chance to visit this place again soon- and stay longer.  Just chill and savor the good vibe of the place.",68,1122,498,2015-07-22,mimabama,https://www.tripadvisor.com/ShowUserReviews-g652340-d3601999-r291640561-Restaurant_Lutum-Wijk_bij_Duurstede.html,5,en,Positive (0.9994)
69,69.1,"You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF...","You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Negative (0.9987)
69,69.2,"It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste.","You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Negative (0.9948)
69,69.3,The other 8 were correct.,"You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Positive (0.9955)
69,69.4,Lots of blabber.,"You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Negative (0.999)
69,69.5,Nice and efficient service.,"You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Positive (0.9994)
69,69.6,Perfect sommelier.,"You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Positive (0.9993)
69,69.7,"Pension and restaurant lost two guests, but they probably don’t care.","You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Negative (0.9991)
69,69.8,"And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.","You book for two and, unfortunately, your friend warns you at the last moment that she is ill, for which you apologize at least twice: it will cost you 260 CHF... It can be understood, but when you choose the most expensive menu with the wine pairing to compensate, it is still a bit unpleasant... An 11-course menu, the first 3 of which were too salty, for my taste. The other 8 were correct. Lots of blabber. Nice and efficient service. Perfect sommelier. Pension and restaurant lost two guests, but they probably don’t care. And even if we do you a ""favor"", charging you only 130 CHF in the end, the damage is done.",69,669,477,2024-08-28,Humerus77,https://www.tripadvisor.com/ShowUserReviews-g198797-d19003653-r967250894-Sven_Wassmer_Memories-Bad_Ragaz_Canton_of_St_Gallen.html,1,en,Negative (0.9982)
70,70.1,We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.,"We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",70,797,540,2019-08-02,urishamir,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en,Positive (0.9916)
70,70.2,The food was delicious and surprising from the first serving until recently.,"We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",70,797,540,2019-08-02,urishamir,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en,Positive (0.9994)
70,70.3,The combination of ingredients from local nature ingredients and dishes was amazing and sensational.,"We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",70,797,540,2019-08-02,urishamir,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en,Positive (0.9994)
70,70.4,"We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one.","We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",70,797,540,2019-08-02,urishamir,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en,Positive (0.9994)
70,70.5,"The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing.","We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",70,797,540,2019-08-02,urishamir,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en,Positive (0.9993)
70,70.6,"We enjoyed the atmosphere, the food, the wine and the nice staff.","We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",70,797,540,2019-08-02,urishamir,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en,Positive (0.9994)
70,70.7,We will strongly recommend,"We visited the restaurant due to the recommendation of the owner of the apartment we rented in the area.  The food was delicious and surprising from the first serving until recently. The combination of ingredients from local nature ingredients and dishes was amazing and sensational. We were very impressed by creativity, daring and imagination of the chef who served delicious and intriguing dishes and a right amount one by one. The dessert that combined yogurt, vanilla ice cream with delicate saltiness on a bed of pine scales and pine needles syrup was amazing. We enjoyed the atmosphere, the food, the wine and the nice staff.  We will strongly recommend",70,797,540,2019-08-02,urishamir,https://www.tripadvisor.com/ShowUserReviews-g5985537-d5267378-r695086344-GRIC_LUKA_KOSIR-Sentjost_Nad_Horjulom_Upper_Carniola_Region.html,5,en,Positive (0.9992)
71,71.1,It is a pre-set menu with 18 bites.,"It is a pre-set menu with 18 bites. Also it is a predomenenant fusion of local ingredients with Asian preparation tehniques, athough few courses are traditional Slovenian.  Overall you will get fantastic coulinary experience way to complicated to explain but somehow it is working in perfect harmony Crew is multinational and they have very relax approach to the customer during service which does not means that they are not professional.  17 people working in kitchen and 5 waiters will hold the room Food will cost you 255€ per person without drinks.  I am all for this and I will visit again when they change menu. Alane thank you for your service it was perfect",71,1240,542,2023-07-24,AngeloB971,https://www.tripadvisor.com/ShowUserReviews-g319788-d1059106-r905313150-HISA_FRANKO-Kobarid_Slovenian_Littoral_Region.html,5,en,Positive (0.5101)
71,71.2,"Also it is a predomenenant fusion of local ingredients with Asian preparation tehniques, athough few courses are traditional Slovenian.","It is a pre-set menu with 18 bites. Also it is a predomenenant fusion of local ingredients with Asian preparation tehniques, athough few courses are traditional Slovenian.  Overall you will get fantastic coulinary experience way to complicated to explain but somehow it is working in perfect harmony Crew is multinational and they have very relax approach to the customer during service which does not means that they are not professional.  17 people working in kitchen and 5 waiters will hold the room Food will cost you 255€ per person without drinks.  I am all for this and I will visit again when they change menu. Alane thank you for your service it was perfect",71,1240,542,2023-07-24,AngeloB971,https://www.tripadvisor.com/ShowUserReviews-g319788-d1059106-r905313150-HISA_FRANKO-Kobarid_Slovenian_Littoral_Region.html,5,en,Positive (0.9798)
71,71.3,Overall you will get fantastic coulinary experience way to complicated to explain but somehow it is working in perfect harmony Crew is multinational and they have very relax approach to the customer during service which does not means that they are not professional.,"It is a pre-set menu with 18 bites. Also it is a predomenenant fusion of local ingredients with Asian preparation tehniques, athough few courses are traditional Slovenian.  Overall you will get fantastic coulinary experience way to complicated to explain but somehow it is working in perfect harmony Crew is multinational and they have very relax approach to the customer during service which does not means that they are not professional.  17 people working in kitchen and 5 waiters will hold the room Food will cost you 255€ per person without drinks.  I am all for this and I will visit again when they change menu. Alane thank you for your service it was perfect",71,1240,542,2023-07-24,AngeloB971,https://www.tripadvisor.com/ShowUserReviews-g319788-d1059106-r905313150-HISA_FRANKO-Kobarid_Slovenian_Littoral_Region.html,5,en,Positive (0.9923)
71,71.4,17 people working in kitchen and 5 waiters will hold the room Food will cost you 255€ per person without drinks.,"It is a pre-set menu with 18 bites. Also it is a predomenenant fusion of local ingredients with Asian preparation tehniques, athough few courses are traditional Slovenian.  Overall you will get fantastic coulinary experience way to complicated to explain but somehow it is working in perfect harmony Crew is multinational and they have very relax approach to the customer during service which does not means that they are not professional.  17 people working in kitchen and 5 waiters will hold the room Food will cost you 255€ per person without drinks.  I am all for this and I will visit again when they change menu. Alane thank you for your service it was perfect",71,1240,542,2023-07-24,AngeloB971,https://www.tripadvisor.com/ShowUserReviews-g319788-d1059106-r905313150-HISA_FRANKO-Kobarid_Slovenian_Littoral_Region.html,5,en,Negative (0.9794)
71,71.5,I am all for this and I will visit again when they change menu.,"It is a pre-set menu with 18 bites. Also it is a predomenenant fusion of local ingredients with Asian preparation tehniques, athough few courses are traditional Slovenian.  Overall you will get fantastic coulinary experience way to complicated to explain but somehow it is working in perfect harmony Crew is multinational and they have very relax approach to the customer during service which does not means that they are not professional.  17 people working in kitchen and 5 waiters will hold the room Food will cost you 255€ per person without drinks.  I am all for this and I will visit again when they change menu. Alane thank you for your service it was perfect",71,1240,542,2023-07-24,AngeloB971,https://www.tripadvisor.com/ShowUserReviews-g319788-d1059106-r905313150-HISA_FRANKO-Kobarid_Slovenian_Littoral_Region.html,5,en,Positive (0.9985)
71,71.6,Alane thank you for your service it was perfect,"It is a pre-set menu with 18 bites. Also it is a predomenenant fusion of local ingredients with Asian preparation tehniques, athough few courses are traditional Slovenian.  Overall you will get fantastic coulinary experience way to complicated to explain but somehow it is working in perfect harmony Crew is multinational and they have very relax approach to the customer during service which does not means that they are not professional.  17 people working in kitchen and 5 waiters will hold the room Food will cost you 255€ per person without drinks.  I am all for this and I will visit again when they change menu. Alane thank you for your service it was perfect",71,1240,542,2023-07-24,AngeloB971,https://www.tripadvisor.com/ShowUserReviews-g319788-d1059106-r905313150-HISA_FRANKO-Kobarid_Slovenian_Littoral_Region.html,5,en,Positive (0.9994)
72,72.1,What an incredible amazing lunch we have had here.,"What an incredible amazing lunch we have had here. We sat at a table from 12.45 h to almost 18.00 h and it flew by in a minute.  Excellent food , well served and explained by our very professional waiter Alex.  13 appetizers followed by the Feast menu of 13 plates may seem a lot but it’s not.  It’s the perfect amount , for the plates are quiet small , meant for you to tast each flavour without feeling full at any moment.  Highlight of the day was the kindness and availability of the 3 Roca brothers who took  time to take a photo with us and were kind enough to show us their kitchen.  Chapeau !!! ",72,117,464,2023-07-28,Gerard Lopez,https://www.tripadvisor.com/ShowUserReviews-g187499-d996088-r906383747-El_Celler_de_Can_Roca-Girona_Province_of_Girona_Catalonia.html,5,en,Positive (0.9994)
