review_index,sentence_index,sentence,original_review,sample_index,index,char_count,Date,Author,URL,Rating,Language
13,13.1,I state that I am not an expert in the field.,"I state that I am not an expert in the field. The guys in the room are nothing short of wonderful. They love what they do and they pass it on to their skins. The food has made my imagination and my attention to translate visually every taste tasted flavor, but I did not understand why being careful not to waste and to enhance what the territory offers, were combined with French wines that in my opinion did not link with the flavors of local food.  I did not like the shape on arrival, ""we invite you to the aperitif room waiting for the table"", we were poured 2 glasses of water NOT required, and after paying a very important bill, we were asked for an extra 15 euros for 2 glasses of water.",13,1155,549,2024-10-28,Gessica C,https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r976936414-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,3,en
13,13.2,The guys in the room are nothing short of wonderful.,"I state that I am not an expert in the field. The guys in the room are nothing short of wonderful. They love what they do and they pass it on to their skins. The food has made my imagination and my attention to translate visually every taste tasted flavor, but I did not understand why being careful not to waste and to enhance what the territory offers, were combined with French wines that in my opinion did not link with the flavors of local food.  I did not like the shape on arrival, ""we invite you to the aperitif room waiting for the table"", we were poured 2 glasses of water NOT required, and after paying a very important bill, we were asked for an extra 15 euros for 2 glasses of water.",13,1155,549,2024-10-28,Gessica C,https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r976936414-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,3,en
13,13.3,They love what they do and they pass it on to their skins.,"I state that I am not an expert in the field. The guys in the room are nothing short of wonderful. They love what they do and they pass it on to their skins. The food has made my imagination and my attention to translate visually every taste tasted flavor, but I did not understand why being careful not to waste and to enhance what the territory offers, were combined with French wines that in my opinion did not link with the flavors of local food.  I did not like the shape on arrival, ""we invite you to the aperitif room waiting for the table"", we were poured 2 glasses of water NOT required, and after paying a very important bill, we were asked for an extra 15 euros for 2 glasses of water.",13,1155,549,2024-10-28,Gessica C,https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r976936414-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,3,en
13,13.4,"The food has made my imagination and my attention to translate visually every taste tasted flavor, but I did not understand why being careful not to waste and to enhance what the territory offers, were combined with French wines that in my opinion did not link with the flavors of local food.","I state that I am not an expert in the field. The guys in the room are nothing short of wonderful. They love what they do and they pass it on to their skins. The food has made my imagination and my attention to translate visually every taste tasted flavor, but I did not understand why being careful not to waste and to enhance what the territory offers, were combined with French wines that in my opinion did not link with the flavors of local food.  I did not like the shape on arrival, ""we invite you to the aperitif room waiting for the table"", we were poured 2 glasses of water NOT required, and after paying a very important bill, we were asked for an extra 15 euros for 2 glasses of water.",13,1155,549,2024-10-28,Gessica C,https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r976936414-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,3,en
13,13.5,"I did not like the shape on arrival, ""we invite you to the aperitif room waiting for the table"", we were poured 2 glasses of water NOT required, and after paying a very important bill, we were asked for an extra 15 euros for 2 glasses of water.","I state that I am not an expert in the field. The guys in the room are nothing short of wonderful. They love what they do and they pass it on to their skins. The food has made my imagination and my attention to translate visually every taste tasted flavor, but I did not understand why being careful not to waste and to enhance what the territory offers, were combined with French wines that in my opinion did not link with the flavors of local food.  I did not like the shape on arrival, ""we invite you to the aperitif room waiting for the table"", we were poured 2 glasses of water NOT required, and after paying a very important bill, we were asked for an extra 15 euros for 2 glasses of water.",13,1155,549,2024-10-28,Gessica C,https://www.tripadvisor.com/ShowUserReviews-g194704-d26683048-r976936414-Atelier_Moessmer_Norbert_Niederkofler-Brunico_Province_of_South_Tyrol_Trentino_.html,3,en
14,14.1,Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in.,"Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
14,14.2,"The team was amazing and attentive and there when needed, but otherwise not hovering.","Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
14,14.3,Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.,"Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
14,14.4,"Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish.","Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
14,14.5,"The smoked salmon was to die for, so was the hake.","Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
14,14.6,"Desserts were delicious, too.","Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
14,14.7,"The vibe was not pretentious or stiff at all, which made the evening even more fun.","Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
14,14.8,Definitely worth 2 Michelin stars!,"Let me start with the lovely staff: Nothing like having the chef greet you and welcome you when you walk in. The team was amazing and attentive and there when needed, but otherwise not hovering. Everyone was friendly and it was a pleasure seeing how the kitchen staff worked on the dishes.   Except for the prawns which were a little too rich for me, all dishes were amazing -- especially the peas wrapped in fig leaves which reminded me of a Peruvian childhood dish. The smoked salmon was to die for, so was the hake. Desserts were delicious, too.   The vibe was not pretentious or stiff at all, which made the evening even more fun. Definitely worth 2 Michelin stars! ",14,728,530,2023-06-10,Helmut,https://www.tripadvisor.com/ShowUserReviews-g189541-d3842483-r894302211-Kadeau_Copenhagen-Copenhagen_Zealand.html,5,en
15,15.1,"From the moment we entered the venue we were happily surprised by the ambiance of the restaurant, the friendliness of the staff, the outstanding and tasteful dishes and the way they were presented at the table.","From the moment we entered the venue we were happily surprised by the ambiance of the restaurant, the friendliness of the staff, the outstanding and tasteful dishes and the way they were presented at the table.  Aponem truly gives you an experience you've never had before. Every dish was a piece of art and mouth-watering. One gentle advice to the sommelier is to serve a broader variety of drinks for non-alcohol drinking guests accompanying the marvelous dishes, that would really make it complete. As it was wintertime when we visited Aponem, we did not have the chance to enjoy the splendid views, we’ll certainly come back during spring or summer.",15,487,529,2019-02-25,Wim M,https://www.tripadvisor.com/ShowUserReviews-g6919454-d15027610-r654710675-Aponem_Auberge_du_Presbytere-Vailhan_Herault_Occitanie.html,5,en
15,15.2,Aponem truly gives you an experience you've never had before.,"From the moment we entered the venue we were happily surprised by the ambiance of the restaurant, the friendliness of the staff, the outstanding and tasteful dishes and the way they were presented at the table.  Aponem truly gives you an experience you've never had before. Every dish was a piece of art and mouth-watering. One gentle advice to the sommelier is to serve a broader variety of drinks for non-alcohol drinking guests accompanying the marvelous dishes, that would really make it complete. As it was wintertime when we visited Aponem, we did not have the chance to enjoy the splendid views, we’ll certainly come back during spring or summer.",15,487,529,2019-02-25,Wim M,https://www.tripadvisor.com/ShowUserReviews-g6919454-d15027610-r654710675-Aponem_Auberge_du_Presbytere-Vailhan_Herault_Occitanie.html,5,en
15,15.3,Every dish was a piece of art and mouth-watering.,"From the moment we entered the venue we were happily surprised by the ambiance of the restaurant, the friendliness of the staff, the outstanding and tasteful dishes and the way they were presented at the table.  Aponem truly gives you an experience you've never had before. Every dish was a piece of art and mouth-watering. One gentle advice to the sommelier is to serve a broader variety of drinks for non-alcohol drinking guests accompanying the marvelous dishes, that would really make it complete. As it was wintertime when we visited Aponem, we did not have the chance to enjoy the splendid views, we’ll certainly come back during spring or summer.",15,487,529,2019-02-25,Wim M,https://www.tripadvisor.com/ShowUserReviews-g6919454-d15027610-r654710675-Aponem_Auberge_du_Presbytere-Vailhan_Herault_Occitanie.html,5,en
15,15.4,"One gentle advice to the sommelier is to serve a broader variety of drinks for non-alcohol drinking guests accompanying the marvelous dishes, that would really make it complete.","From the moment we entered the venue we were happily surprised by the ambiance of the restaurant, the friendliness of the staff, the outstanding and tasteful dishes and the way they were presented at the table.  Aponem truly gives you an experience you've never had before. Every dish was a piece of art and mouth-watering. One gentle advice to the sommelier is to serve a broader variety of drinks for non-alcohol drinking guests accompanying the marvelous dishes, that would really make it complete. As it was wintertime when we visited Aponem, we did not have the chance to enjoy the splendid views, we’ll certainly come back during spring or summer.",15,487,529,2019-02-25,Wim M,https://www.tripadvisor.com/ShowUserReviews-g6919454-d15027610-r654710675-Aponem_Auberge_du_Presbytere-Vailhan_Herault_Occitanie.html,5,en
15,15.5,"As it was wintertime when we visited Aponem, we did not have the chance to enjoy the splendid views, we’ll certainly come back during spring or summer.","From the moment we entered the venue we were happily surprised by the ambiance of the restaurant, the friendliness of the staff, the outstanding and tasteful dishes and the way they were presented at the table.  Aponem truly gives you an experience you've never had before. Every dish was a piece of art and mouth-watering. One gentle advice to the sommelier is to serve a broader variety of drinks for non-alcohol drinking guests accompanying the marvelous dishes, that would really make it complete. As it was wintertime when we visited Aponem, we did not have the chance to enjoy the splendid views, we’ll certainly come back during spring or summer.",15,487,529,2019-02-25,Wim M,https://www.tripadvisor.com/ShowUserReviews-g6919454-d15027610-r654710675-Aponem_Auberge_du_Presbytere-Vailhan_Herault_Occitanie.html,5,en
16,16.1,There isn't much to say about Od Urla except that it truly deserves its reputation.,"There isn't much to say about Od Urla except that it truly deserves its reputation. I opted for the tasting menu, which was a delightful journey through local flavors skillfully blended into modern recipes. The staff was very attentive, although I noticed that the executive and sous chefs seemed more focused on the tables of the celebrities dining alongside us. Perhaps next time, we can also receive a greeting from the chefs.  While I found it to be overpriced, it is definitely an experience worth having at least once in a lifetime. I particularly loved the kuzukulağı cocktail, which was rich in flavor and showcased the freshness of its ingredients beautifully.",16,1104,544,2024-10-06,Serenisma,https://www.tripadvisor.com/ShowUserReviews-g2543601-d16659039-r972761205-OD_Urla-Urla_Izmir_Province_Turkish_Aegean_Coast.html,5,en
16,16.2,"I opted for the tasting menu, which was a delightful journey through local flavors skillfully blended into modern recipes.","There isn't much to say about Od Urla except that it truly deserves its reputation. I opted for the tasting menu, which was a delightful journey through local flavors skillfully blended into modern recipes. The staff was very attentive, although I noticed that the executive and sous chefs seemed more focused on the tables of the celebrities dining alongside us. Perhaps next time, we can also receive a greeting from the chefs.  While I found it to be overpriced, it is definitely an experience worth having at least once in a lifetime. I particularly loved the kuzukulağı cocktail, which was rich in flavor and showcased the freshness of its ingredients beautifully.",16,1104,544,2024-10-06,Serenisma,https://www.tripadvisor.com/ShowUserReviews-g2543601-d16659039-r972761205-OD_Urla-Urla_Izmir_Province_Turkish_Aegean_Coast.html,5,en
16,16.3,"The staff was very attentive, although I noticed that the executive and sous chefs seemed more focused on the tables of the celebrities dining alongside us.","There isn't much to say about Od Urla except that it truly deserves its reputation. I opted for the tasting menu, which was a delightful journey through local flavors skillfully blended into modern recipes. The staff was very attentive, although I noticed that the executive and sous chefs seemed more focused on the tables of the celebrities dining alongside us. Perhaps next time, we can also receive a greeting from the chefs.  While I found it to be overpriced, it is definitely an experience worth having at least once in a lifetime. I particularly loved the kuzukulağı cocktail, which was rich in flavor and showcased the freshness of its ingredients beautifully.",16,1104,544,2024-10-06,Serenisma,https://www.tripadvisor.com/ShowUserReviews-g2543601-d16659039-r972761205-OD_Urla-Urla_Izmir_Province_Turkish_Aegean_Coast.html,5,en
16,16.4,"Perhaps next time, we can also receive a greeting from the chefs.","There isn't much to say about Od Urla except that it truly deserves its reputation. I opted for the tasting menu, which was a delightful journey through local flavors skillfully blended into modern recipes. The staff was very attentive, although I noticed that the executive and sous chefs seemed more focused on the tables of the celebrities dining alongside us. Perhaps next time, we can also receive a greeting from the chefs.  While I found it to be overpriced, it is definitely an experience worth having at least once in a lifetime. I particularly loved the kuzukulağı cocktail, which was rich in flavor and showcased the freshness of its ingredients beautifully.",16,1104,544,2024-10-06,Serenisma,https://www.tripadvisor.com/ShowUserReviews-g2543601-d16659039-r972761205-OD_Urla-Urla_Izmir_Province_Turkish_Aegean_Coast.html,5,en
16,16.5,"While I found it to be overpriced, it is definitely an experience worth having at least once in a lifetime.","There isn't much to say about Od Urla except that it truly deserves its reputation. I opted for the tasting menu, which was a delightful journey through local flavors skillfully blended into modern recipes. The staff was very attentive, although I noticed that the executive and sous chefs seemed more focused on the tables of the celebrities dining alongside us. Perhaps next time, we can also receive a greeting from the chefs.  While I found it to be overpriced, it is definitely an experience worth having at least once in a lifetime. I particularly loved the kuzukulağı cocktail, which was rich in flavor and showcased the freshness of its ingredients beautifully.",16,1104,544,2024-10-06,Serenisma,https://www.tripadvisor.com/ShowUserReviews-g2543601-d16659039-r972761205-OD_Urla-Urla_Izmir_Province_Turkish_Aegean_Coast.html,5,en
16,16.6,"I particularly loved the kuzukulağı cocktail, which was rich in flavor and showcased the freshness of its ingredients beautifully.","There isn't much to say about Od Urla except that it truly deserves its reputation. I opted for the tasting menu, which was a delightful journey through local flavors skillfully blended into modern recipes. The staff was very attentive, although I noticed that the executive and sous chefs seemed more focused on the tables of the celebrities dining alongside us. Perhaps next time, we can also receive a greeting from the chefs.  While I found it to be overpriced, it is definitely an experience worth having at least once in a lifetime. I particularly loved the kuzukulağı cocktail, which was rich in flavor and showcased the freshness of its ingredients beautifully.",16,1104,544,2024-10-06,Serenisma,https://www.tripadvisor.com/ShowUserReviews-g2543601-d16659039-r972761205-OD_Urla-Urla_Izmir_Province_Turkish_Aegean_Coast.html,5,en
17,17.1,This restaurant uses fresh local ingredients.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.2,We  had a 3 course dinner with their wine.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.3,It was amazing.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.4,We went with a group and everyone was raving how wonderful it was.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.5,The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.6,The flavor was addicting!,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.7,Service  was excellent and they explained each course.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.8,They are proud of their restaurant and should be.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
17,17.9,I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,This restaurant uses fresh local ingredients. We  had a 3 course dinner with their wine. It was amazing. We went with a group and everyone was raving how wonderful it was. The chocolate dessert with strawberries had hot fudge poured over it that melted the hollow ball of chocolate. The flavor was addicting! Service  was excellent and they explained each course. They are proud of their restaurant and should be. I am hard to impress when it comes to food and this was great.It is located in a renovated but preserved home built in the 1400s in a small attractive village near Lake Bled.,17,1317,473,2023-09-19,Judy B,https://www.tripadvisor.com/ShowUserReviews-g274879-d23569931-r917413488-Hisa_Linhart_Restavracija_Hotel-Radovljica_Upper_Carniola_Region.html,5,en
18,18.1,"On our first holiday in 18 months we were again highly impressed by the food, the ambience and the service at Schloss Schauenstein.","On our first holiday in 18 months we were again highly impressed by the food, the ambience and the service at Schloss Schauenstein. Everything excels here from the first Amuse Bouche throughout the meal.  The great new addition that we enjoyed two days later is the newly opened restaurant Oz next door - also part of the Caminada set-up.. A dozen of vegetables based courses, all dramatically fresh and in a thoughtful Progression in a Counter setting was a great additional experience. Don’t miss it - currently you can get reservations on a couple of weeks notice we were told (rather than months for Schauenstein).",18,1010,499,2021-07-25,Steinersing,https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r799823351-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html,5,en
18,18.2,Everything excels here from the first Amuse Bouche throughout the meal.,"On our first holiday in 18 months we were again highly impressed by the food, the ambience and the service at Schloss Schauenstein. Everything excels here from the first Amuse Bouche throughout the meal.  The great new addition that we enjoyed two days later is the newly opened restaurant Oz next door - also part of the Caminada set-up.. A dozen of vegetables based courses, all dramatically fresh and in a thoughtful Progression in a Counter setting was a great additional experience. Don’t miss it - currently you can get reservations on a couple of weeks notice we were told (rather than months for Schauenstein).",18,1010,499,2021-07-25,Steinersing,https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r799823351-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html,5,en
18,18.3,"The great new addition that we enjoyed two days later is the newly opened restaurant Oz next door - also part of the Caminada set-up.. A dozen of vegetables based courses, all dramatically fresh and in a thoughtful Progression in a Counter setting was a great additional experience.","On our first holiday in 18 months we were again highly impressed by the food, the ambience and the service at Schloss Schauenstein. Everything excels here from the first Amuse Bouche throughout the meal.  The great new addition that we enjoyed two days later is the newly opened restaurant Oz next door - also part of the Caminada set-up.. A dozen of vegetables based courses, all dramatically fresh and in a thoughtful Progression in a Counter setting was a great additional experience. Don’t miss it - currently you can get reservations on a couple of weeks notice we were told (rather than months for Schauenstein).",18,1010,499,2021-07-25,Steinersing,https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r799823351-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html,5,en
18,18.4,Don’t miss it - currently you can get reservations on a couple of weeks notice we were told (rather than months for Schauenstein).,"On our first holiday in 18 months we were again highly impressed by the food, the ambience and the service at Schloss Schauenstein. Everything excels here from the first Amuse Bouche throughout the meal.  The great new addition that we enjoyed two days later is the newly opened restaurant Oz next door - also part of the Caminada set-up.. A dozen of vegetables based courses, all dramatically fresh and in a thoughtful Progression in a Counter setting was a great additional experience. Don’t miss it - currently you can get reservations on a couple of weeks notice we were told (rather than months for Schauenstein).",18,1010,499,2021-07-25,Steinersing,https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r799823351-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html,5,en
19,19.1,They don't have a Michelin star yet but they really should go straight to two.,"They don't have a Michelin star yet but they really should go straight to two. The service is impeccable (thank you for the hospitality Jana) and the food is simply unforgettable. The ""sunflower"" with crunchy leek leaves (and beef centre) along with the ""sea urchin"" were my favourites... or were they? I forgot the ""bee"" dessert. Every single dish was a rare culinary journey and a work of art. Chef Papazacharias was there to explain the restaurant's zero-waste principles and it's ambition to introduce the world to a new side of Greek cuisine. 12 tables, one seating, nothing to compare it with in Athens.",19,295,480,2022-07-07,patsakellari,https://www.tripadvisor.com/ShowUserReviews-g189467-d18820451-r846619061-Delta-Kallithea_Kassandra_Halkidiki_Region_Central_Macedonia.html,5,en
19,19.2,The service is impeccable (thank you for the hospitality Jana) and the food is simply unforgettable.,"They don't have a Michelin star yet but they really should go straight to two. The service is impeccable (thank you for the hospitality Jana) and the food is simply unforgettable. The ""sunflower"" with crunchy leek leaves (and beef centre) along with the ""sea urchin"" were my favourites... or were they? I forgot the ""bee"" dessert. Every single dish was a rare culinary journey and a work of art. Chef Papazacharias was there to explain the restaurant's zero-waste principles and it's ambition to introduce the world to a new side of Greek cuisine. 12 tables, one seating, nothing to compare it with in Athens.",19,295,480,2022-07-07,patsakellari,https://www.tripadvisor.com/ShowUserReviews-g189467-d18820451-r846619061-Delta-Kallithea_Kassandra_Halkidiki_Region_Central_Macedonia.html,5,en
19,19.3,"The ""sunflower"" with crunchy leek leaves (and beef centre) along with the ""sea urchin"" were my favourites... or were they?","They don't have a Michelin star yet but they really should go straight to two. The service is impeccable (thank you for the hospitality Jana) and the food is simply unforgettable. The ""sunflower"" with crunchy leek leaves (and beef centre) along with the ""sea urchin"" were my favourites... or were they? I forgot the ""bee"" dessert. Every single dish was a rare culinary journey and a work of art. Chef Papazacharias was there to explain the restaurant's zero-waste principles and it's ambition to introduce the world to a new side of Greek cuisine. 12 tables, one seating, nothing to compare it with in Athens.",19,295,480,2022-07-07,patsakellari,https://www.tripadvisor.com/ShowUserReviews-g189467-d18820451-r846619061-Delta-Kallithea_Kassandra_Halkidiki_Region_Central_Macedonia.html,5,en
